FLY,VIAL,TIME,CENSUS,TREATMENT,POPULATION,GROUP,CONTINENT
3188,214,9,1,T,AM2,2,AMERICA
3189,214,9,1,T,AM2,2,AMERICA
3190,214,9,1,T,AM2,2,AMERICA
3191,214,12,1,T,AM2,2,AMERICA
3192,214,12,1,T,AM2,2,AMERICA
3193,214,12,1,T,AM2,2,AMERICA
3194,214,12,1,T,AM2,2,AMERICA
3195,214,15,1,T,AM2,2,AMERICA
3196,214,15,1,T,AM2,2,AMERICA
3197,214,15,1,T,AM2,2,AMERICA
3198,214,18,1,T,AM2,2,AMERICA
3199,214,18,1,T,AM2,2,AMERICA
3200,215,3,1,C,AS2,2,ASIA
3201,215,6,1,C,AS2,2,ASIA
3202,215,12,0,C,AS2,2,ASIA
3203,215,15,0,C,AS2,2,ASIA
3204,215,15,0,C,AS2,2,ASIA
3205,215,15,0,C,AS2,2,ASIA
3206,215,15,0,C,AS2,2,ASIA
3207,215,15,0,C,AS2,2,ASIA
3208,215,15,0,C,AS2,2,ASIA
3209,215,15,0,C,AS2,2,ASIA
3210,215,15,0,C,AS2,2,ASIA
3211,215,15,0,C,AS2,2,ASIA
3212,215,15,0,C,AS2,2,ASIA
3213,215,15,0,C,AS2,2,ASIA
3214,215,15,0,C,AS2,2,ASIA
3215,216,3,1,T,AM2,2,AMERICA
3216,216,9,1,T,AM2,2,AMERICA
3217,216,12,1,T,AM2,2,AMERICA
3218,216,15,1,T,AM2,2,AMERICA
3219,216,15,1,T,AM2,2,AMERICA
3220,216,15,1,T,AM2,2,AMERICA
3221,216,15,1,T,AM2,2,AMERICA
3222,216,15,1,T,AM2,2,AMERICA
3223,216,15,1,T,AM2,2,AMERICA
3224,216,15,1,T,AM2,2,AMERICA
3225,216,21,0,T,AM2,2,AMERICA
3226,216,21,0,T,AM2,2,AMERICA
3227,216,21,0,T,AM2,2,AMERICA
3228,216,21,0,T,AM2,2,AMERICA
3229,216,21,0,T,AM2,2,AMERICA
3230,217,12,1,T,AM2,2,AMERICA
3231,217,12,1,T,AM2,2,AMERICA
3232,217,12,1,T,AM2,2,AMERICA
3233,217,12,1,T,AM2,2,AMERICA
3234,217,15,1,T,AM2,2,AMERICA
3235,217,15,1,T,AM2,2,AMERICA
3236,217,15,1,T,AM2,2,AMERICA
3237,217,15,1,T,AM2,2,AMERICA
3238,217,15,1,T,AM2,2,AMERICA
3239,217,15,1,T,AM2,2,AMERICA
3240,217,15,1,T,AM2,2,AMERICA
3241,217,15,1,T,AM2,2,AMERICA
3242,217,18,1,T,AM2,2,AMERICA
3243,217,18,1,T,AM2,2,AMERICA
3244,217,18,1,T,AM2,2,AMERICA
3245,218,3,1,C,AF2,2,AFRICA
3246,218,3,1,C,AF2,2,AFRICA
3247,218,3,1,C,AF2,2,AFRICA
3248,218,6,1,C,AF2,2,AFRICA
3249,218,12,1,C,AF2,2,AFRICA
3250,218,15,1,C,AF2,2,AFRICA
3251,218,15,1,C,AF2,2,AFRICA
3252,218,15,1,C,AF2,2,AFRICA
3253,218,15,1,C,AF2,2,AFRICA
3254,218,15,1,C,AF2,2,AFRICA
3255,218,15,1,C,AF2,2,AFRICA
3256,218,15,1,C,AF2,2,AFRICA
3257,218,15,1,C,AF2,2,AFRICA
3258,218,15,1,C,AF2,2,AFRICA
3259,218,15,1,C,AF2,2,AFRICA
3260,219,3,1,T,EU2,2,EUROPE
3261,219,3,1,T,EU2,2,EUROPE
3262,219,6,1,T,EU2,2,EUROPE
3263,219,6,1,T,EU2,2,EUROPE
3264,219,12,1,T,EU2,2,EUROPE
3265,219,12,1,T,EU2,2,EUROPE
3266,219,12,1,T,EU2,2,EUROPE
3267,219,12,1,T,EU2,2,EUROPE
3268,219,15,1,T,EU2,2,EUROPE
3269,219,15,1,T,EU2,2,EUROPE
3270,219,15,1,T,EU2,2,EUROPE
3271,219,21,0,T,EU2,2,EUROPE
3272,219,21,0,T,EU2,2,EUROPE
3273,219,21,0,T,EU2,2,EUROPE
3274,219,21,0,T,EU2,2,EUROPE
3275,220,9,1,T,EU2,2,EUROPE
3276,220,9,1,T,EU2,2,EUROPE
3277,220,9,1,T,EU2,2,EUROPE
3278,220,12,1,T,EU2,2,EUROPE
3279,220,12,1,T,EU2,2,EUROPE
3280,220,12,1,T,EU2,2,EUROPE
3281,220,12,1,T,EU2,2,EUROPE
3282,220,12,1,T,EU2,2,EUROPE
3283,220,12,1,T,EU2,2,EUROPE
3284,220,12,1,T,EU2,2,EUROPE
3285,220,12,1,T,EU2,2,EUROPE
3286,220,12,1,T,EU2,2,EUROPE
3287,220,15,1,T,EU2,2,EUROPE
3288,220,15,1,T,EU2,2,EUROPE
3289,220,15,1,T,EU2,2,EUROPE
3290,221,3,1,T,AS1,2,ASIA
3291,221,3,1,T,AS1,2,ASIA
3292,221,3,1,T,AS1,2,ASIA
3293,221,6,1,T,AS1,2,ASIA
3294,221,6,1,T,AS1,2,ASIA
3295,221,12,1,T,AS1,2,ASIA
3296,221,12,1,T,AS1,2,ASIA
3297,221,12,1,T,AS1,2,ASIA
3298,221,12,1,T,AS1,2,ASIA
3299,221,12,1,T,AS1,2,ASIA
3300,221,12,1,T,AS1,2,ASIA
3301,221,12,1,T,AS1,2,ASIA
3302,221,12,1,T,AS1,2,ASIA
3303,221,12,1,T,AS1,2,ASIA
3304,221,12,1,T,AS1,2,ASIA
3305,222,9,1,T,AM1,2,AMERICA
3306,222,12,1,T,AM1,2,AMERICA
3307,222,12,1,T,AM1,2,AMERICA
3308,222,12,1,T,AM1,2,AMERICA
3309,222,12,1,T,AM1,2,AMERICA
3310,222,12,1,T,AM1,2,AMERICA
3311,222,15,1,T,AM1,2,AMERICA
3312,222,15,1,T,AM1,2,AMERICA
3313,222,15,1,T,AM1,2,AMERICA
3314,222,15,1,T,AM1,2,AMERICA
3315,222,15,1,T,AM1,2,AMERICA
3316,222,21,0,T,AM1,2,AMERICA
3317,222,21,0,T,AM1,2,AMERICA
3318,222,21,0,T,AM1,2,AMERICA
3319,222,21,0,T,AM1,2,AMERICA
3320,223,3,1,T,AF2,2,AFRICA
3321,223,9,1,T,AF2,2,AFRICA
3322,223,12,1,T,AF2,2,AFRICA
3323,223,12,1,T,AF2,2,AFRICA
3324,223,15,1,T,AF2,2,AFRICA
3325,223,15,1,T,AF2,2,AFRICA
3326,223,15,1,T,AF2,2,AFRICA
3327,223,15,1,T,AF2,2,AFRICA
3328,223,15,1,T,AF2,2,AFRICA
3329,223,15,1,T,AF2,2,AFRICA
3330,223,15,1,T,AF2,2,AFRICA
3331,223,21,0,T,AF2,2,AFRICA
3332,223,21,0,T,AF2,2,AFRICA
3333,223,21,0,T,AF2,2,AFRICA
3334,223,21,0,T,AF2,2,AFRICA
3335,224,3,1,T,AS1,2,ASIA
3336,224,3,1,T,AS1,2,ASIA
3337,224,3,1,T,AS1,2,ASIA
3338,224,3,1,T,AS1,2,ASIA
3339,224,3,1,T,AS1,2,ASIA
3340,224,3,1,T,AS1,2,ASIA
3341,224,3,1,T,AS1,2,ASIA
3342,224,3,1,T,AS1,2,ASIA
3343,224,6,1,T,AS1,2,ASIA
3344,224,6,1,T,AS1,2,ASIA
3345,224,6,1,T,AS1,2,ASIA
3346,224,9,1,T,AS1,2,ASIA
3347,224,12,1,T,AS1,2,ASIA
3348,224,12,1,T,AS1,2,ASIA
3349,224,15,1,T,AS1,2,ASIA
3350,225,21,0,C,EU2,2,EUROPE
3351,225,21,0,C,EU2,2,EUROPE
3352,225,21,0,C,EU2,2,EUROPE
3353,225,21,0,C,EU2,2,EUROPE
3354,225,21,0,C,EU2,2,EUROPE
3355,225,21,0,C,EU2,2,EUROPE
3356,225,21,0,C,EU2,2,EUROPE
3357,225,21,0,C,EU2,2,EUROPE
3358,225,21,0,C,EU2,2,EUROPE
3359,225,21,0,C,EU2,2,EUROPE
3360,225,21,0,C,EU2,2,EUROPE
3361,225,21,0,C,EU2,2,EUROPE
3362,225,21,0,C,EU2,2,EUROPE
3363,225,21,0,C,EU2,2,EUROPE
3364,225,21,0,C,EU2,2,EUROPE
3365,226,3,1,T,AF2,2,AFRICA
3366,226,12,1,T,AF2,2,AFRICA
3367,226,12,1,T,AF2,2,AFRICA
3368,226,12,1,T,AF2,2,AFRICA
3369,226,12,1,T,AF2,2,AFRICA
3370,226,15,1,T,AF2,2,AFRICA
3371,226,15,1,T,AF2,2,AFRICA
3372,226,15,1,T,AF2,2,AFRICA
3373,226,15,1,T,AF2,2,AFRICA
3374,226,21,0,T,AF2,2,AFRICA
3375,226,21,0,T,AF2,2,AFRICA
3376,226,21,0,T,AF2,2,AFRICA
3377,226,21,0,T,AF2,2,AFRICA
3378,226,21,0,T,AF2,2,AFRICA
3379,226,21,0,T,AF2,2,AFRICA
3380,227,3,1,C,AS1,2,ASIA
3381,227,3,1,C,AS1,2,ASIA
3382,227,3,1,C,AS1,2,ASIA
3383,227,9,1,C,AS1,2,ASIA
3384,227,12,1,C,AS1,2,ASIA
3385,227,15,1,C,AS1,2,ASIA
3386,227,21,1,C,AS1,2,ASIA
3387,227,21,1,C,AS1,2,ASIA
3388,227,21,1,C,AS1,2,ASIA
3389,227,21,1,C,AS1,2,ASIA
3390,227,21,1,C,AS1,2,ASIA
3391,227,21,1,C,AS1,2,ASIA
3392,227,21,1,C,AS1,2,ASIA
3393,227,21,1,C,AS1,2,ASIA
3394,227,21,1,C,AS1,2,ASIA
3395,228,9,1,T,EU1,2,EUROPE
3396,228,9,1,T,EU1,2,EUROPE
3397,228,12,1,T,EU1,2,EUROPE
3398,228,12,1,T,EU1,2,EUROPE
3399,228,12,1,T,EU1,2,EUROPE
3400,228,12,1,T,EU1,2,EUROPE
3401,228,12,1,T,EU1,2,EUROPE
3402,228,12,1,T,EU1,2,EUROPE
3403,228,12,1,T,EU1,2,EUROPE
3404,228,12,1,T,EU1,2,EUROPE
3405,228,12,1,T,EU1,2,EUROPE
3406,228,12,1,T,EU1,2,EUROPE
3407,228,12,1,T,EU1,2,EUROPE
3408,228,12,1,T,EU1,2,EUROPE
3409,228,12,1,T,EU1,2,EUROPE
3410,229,3,1,T,AF1,2,AFRICA
3411,229,3,1,T,AF1,2,AFRICA
3412,229,3,1,T,AF1,2,AFRICA
3413,229,3,1,T,AF1,2,AFRICA
3414,229,6,1,T,AF1,2,AFRICA
3415,229,9,1,T,AF1,2,AFRICA
3416,229,12,1,T,AF1,2,AFRICA
3417,229,12,1,T,AF1,2,AFRICA
3418,229,12,1,T,AF1,2,AFRICA
3419,229,15,1,T,AF1,2,AFRICA
3420,229,18,1,T,AF1,2,AFRICA
3421,229,21,0,T,AF1,2,AFRICA
3422,229,21,0,T,AF1,2,AFRICA
3423,230,3,1,T,AM2,2,AMERICA
3424,230,3,1,T,AM2,2,AMERICA
3425,230,3,1,T,AM2,2,AMERICA
3426,230,3,1,T,AM2,2,AMERICA
3427,230,9,1,T,AM2,2,AMERICA
3428,230,12,1,T,AM2,2,AMERICA
3429,230,12,1,T,AM2,2,AMERICA
3430,230,12,1,T,AM2,2,AMERICA
3431,230,15,1,T,AM2,2,AMERICA
3432,230,15,1,T,AM2,2,AMERICA
3433,230,15,1,T,AM2,2,AMERICA
3434,230,15,1,T,AM2,2,AMERICA
3435,230,15,1,T,AM2,2,AMERICA
3436,230,15,1,T,AM2,2,AMERICA
3437,230,15,1,T,AM2,2,AMERICA
3438,231,3,1,C,AF1,2,AFRICA
3439,231,3,1,C,AF1,2,AFRICA
3440,231,3,1,C,AF1,2,AFRICA
3441,231,3,0,C,AF1,2,AFRICA
3442,231,3,0,C,AF1,2,AFRICA
3443,231,12,1,C,AF1,2,AFRICA
3444,231,21,0,C,AF1,2,AFRICA
3445,231,21,0,C,AF1,2,AFRICA
3446,231,21,0,C,AF1,2,AFRICA
3447,231,21,0,C,AF1,2,AFRICA
3448,231,21,0,C,AF1,2,AFRICA
3449,231,21,0,C,AF1,2,AFRICA
3450,232,3,1,T,AM1,2,AMERICA
3451,232,6,1,T,AM1,2,AMERICA
3452,232,9,1,T,AM1,2,AMERICA
3453,232,9,1,T,AM1,2,AMERICA
3454,232,12,1,T,AM1,2,AMERICA
3455,232,15,1,T,AM1,2,AMERICA
3456,232,15,1,T,AM1,2,AMERICA
3457,232,15,1,T,AM1,2,AMERICA
3458,232,15,1,T,AM1,2,AMERICA
3459,232,21,0,T,AM1,2,AMERICA
3460,232,21,0,T,AM1,2,AMERICA
3461,232,21,0,T,AM1,2,AMERICA
3462,232,21,0,T,AM1,2,AMERICA
3463,232,21,0,T,AM1,2,AMERICA
3464,232,21,0,T,AM1,2,AMERICA
3465,233,3,1,T,EU2,2,EUROPE
3466,233,6,0,T,EU2,2,EUROPE
3467,233,9,1,T,EU2,2,EUROPE
3468,233,9,1,T,EU2,2,EUROPE
3469,233,9,1,T,EU2,2,EUROPE
3470,233,9,1,T,EU2,2,EUROPE
3471,233,9,1,T,EU2,2,EUROPE
3472,233,9,1,T,EU2,2,EUROPE
3473,233,12,1,T,EU2,2,EUROPE
3474,233,12,1,T,EU2,2,EUROPE
3475,233,12,1,T,EU2,2,EUROPE
3476,233,12,1,T,EU2,2,EUROPE
3477,233,15,1,T,EU2,2,EUROPE
3478,233,15,1,T,EU2,2,EUROPE
3479,233,18,1,T,EU2,2,EUROPE
3480,234,3,1,T,AF1,2,AFRICA
3481,234,3,1,T,AF1,2,AFRICA
3482,234,3,1,T,AF1,2,AFRICA
3483,234,6,1,T,AF1,2,AFRICA
3484,234,6,1,T,AF1,2,AFRICA
3485,234,9,1,T,AF1,2,AFRICA
3486,234,9,1,T,AF1,2,AFRICA
3487,234,12,1,T,AF1,2,AFRICA
3488,234,12,1,T,AF1,2,AFRICA
3489,234,15,1,T,AF1,2,AFRICA
3490,234,18,1,T,AF1,2,AFRICA
3491,234,21,0,T,AF1,2,AFRICA
3492,234,21,0,T,AF1,2,AFRICA
3493,234,21,0,T,AF1,2,AFRICA
3494,234,21,0,T,AF1,2,AFRICA
3495,235,3,1,T,AF2,2,AFRICA
3496,235,3,1,T,AF2,2,AFRICA
3497,235,3,1,T,AF2,2,AFRICA
3498,235,6,1,T,AF2,2,AFRICA
3499,235,6,1,T,AF2,2,AFRICA
3500,235,9,1,T,AF2,2,AFRICA
3501,235,9,1,T,AF2,2,AFRICA
3502,235,12,1,T,AF2,2,AFRICA
3503,235,12,1,T,AF2,2,AFRICA
3504,235,12,1,T,AF2,2,AFRICA
3505,235,12,1,T,AF2,2,AFRICA
3506,235,12,1,T,AF2,2,AFRICA
3507,235,12,1,T,AF2,2,AFRICA
3508,235,15,1,T,AF2,2,AFRICA
3509,235,15,1,T,AF2,2,AFRICA
3510,236,3,1,T,EU1,2,EUROPE
3511,236,3,1,T,EU1,2,EUROPE
3512,236,6,1,T,EU1,2,EUROPE
3513,236,9,1,T,EU1,2,EUROPE
3514,236,9,1,T,EU1,2,EUROPE
3515,236,9,1,T,EU1,2,EUROPE
3516,236,9,1,T,EU1,2,EUROPE
3517,236,12,1,T,EU1,2,EUROPE
3518,236,12,1,T,EU1,2,EUROPE
3519,236,12,1,T,EU1,2,EUROPE
3520,236,12,1,T,EU1,2,EUROPE
3521,236,15,1,T,EU1,2,EUROPE
3522,236,15,1,T,EU1,2,EUROPE
3523,236,21,0,T,EU1,2,EUROPE
3524,236,21,0,T,EU1,2,EUROPE
3525,237,3,1,C,EU1,2,EUROPE
3526,237,3,1,C,EU1,2,EUROPE
3527,237,3,1,C,EU1,2,EUROPE
3528,237,3,1,C,EU1,2,EUROPE
3529,237,3,1,C,EU1,2,EUROPE
3530,237,15,0,C,EU1,2,EUROPE
3531,237,18,1,C,EU1,2,EUROPE
3532,237,21,0,C,EU1,2,EUROPE
3533,237,21,0,C,EU1,2,EUROPE
3534,237,21,0,C,EU1,2,EUROPE
3535,237,21,0,C,EU1,2,EUROPE
3536,237,21,0,C,EU1,2,EUROPE
3537,237,21,0,C,EU1,2,EUROPE
3538,237,21,0,C,EU1,2,EUROPE
3539,237,21,0,C,EU1,2,EUROPE
3540,238,6,1,T,AF2,2,AFRICA
3541,238,6,1,T,AF2,2,AFRICA
3542,238,9,1,T,AF2,2,AFRICA
3543,238,9,1,T,AF2,2,AFRICA
3544,238,9,1,T,AF2,2,AFRICA
3545,238,9,1,T,AF2,2,AFRICA
3546,238,12,1,T,AF2,2,AFRICA
3547,238,12,1,T,AF2,2,AFRICA
3548,238,12,1,T,AF2,2,AFRICA
3549,238,12,1,T,AF2,2,AFRICA
3550,238,12,1,T,AF2,2,AFRICA
3551,238,12,1,T,AF2,2,AFRICA
3552,238,12,1,T,AF2,2,AFRICA
3553,238,12,1,T,AF2,2,AFRICA
3554,238,15,1,T,AF2,2,AFRICA
3555,239,3,1,T,EU2,2,EUROPE
3556,239,6,1,T,EU2,2,EUROPE
3557,239,9,1,T,EU2,2,EUROPE
3558,239,9,1,T,EU2,2,EUROPE
3559,239,9,1,T,EU2,2,EUROPE
3560,239,9,1,T,EU2,2,EUROPE
3561,239,12,1,T,EU2,2,EUROPE
3562,239,12,1,T,EU2,2,EUROPE
3563,239,12,1,T,EU2,2,EUROPE
3564,239,12,1,T,EU2,2,EUROPE
3565,239,12,1,T,EU2,2,EUROPE
3566,239,12,1,T,EU2,2,EUROPE
3567,239,15,1,T,EU2,2,EUROPE
3568,239,21,0,T,EU2,2,EUROPE
3569,239,21,0,T,EU2,2,EUROPE
3570,240,3,1,T,AS1,2,ASIA
3571,240,12,1,T,AS1,2,ASIA
3572,240,12,1,T,AS1,2,ASIA
3573,240,12,1,T,AS1,2,ASIA
3574,240,15,1,T,AS1,2,ASIA
3575,240,15,1,T,AS1,2,ASIA
3576,240,15,1,T,AS1,2,ASIA
3577,240,15,1,T,AS1,2,ASIA
3578,240,15,1,T,AS1,2,ASIA
3579,240,15,1,T,AS1,2,ASIA
3580,240,18,1,T,AS1,2,ASIA
3581,240,18,1,T,AS1,2,ASIA
3582,240,18,1,T,AS1,2,ASIA
3583,240,21,1,T,AS1,2,ASIA
3584,240,21,0,T,AS1,2,ASIA
3585,241,3,1,C,EU1,2,EUROPE
3586,241,3,1,C,EU1,2,EUROPE
3587,241,3,1,C,EU1,2,EUROPE
3588,241,3,1,C,EU1,2,EUROPE
3589,241,3,1,C,EU1,2,EUROPE
3590,241,12,1,C,EU1,2,EUROPE
3591,241,21,0,C,EU1,2,EUROPE
3592,241,21,0,C,EU1,2,EUROPE
3593,241,21,0,C,EU1,2,EUROPE
3594,241,21,0,C,EU1,2,EUROPE
3595,241,21,0,C,EU1,2,EUROPE
3596,241,21,0,C,EU1,2,EUROPE
3597,241,21,0,C,EU1,2,EUROPE
3598,241,21,0,C,EU1,2,EUROPE
3599,241,21,0,C,EU1,2,EUROPE
3600,242,3,1,T,EU1,2,EUROPE
3601,242,3,1,T,EU1,2,EUROPE
3602,242,3,1,T,EU1,2,EUROPE
3603,242,3,1,T,EU1,2,EUROPE
3604,242,9,0,T,EU1,2,EUROPE
3605,242,9,0,T,EU1,2,EUROPE
3606,242,9,0,T,EU1,2,EUROPE
3607,242,9,0,T,EU1,2,EUROPE
3608,242,9,0,T,EU1,2,EUROPE
3609,242,9,0,T,EU1,2,EUROPE
3610,242,9,0,T,EU1,2,EUROPE
3611,242,9,0,T,EU1,2,EUROPE
3612,242,9,0,T,EU1,2,EUROPE
3613,243,6,1,T,AM1,2,AMERICA
3614,243,9,1,T,AM1,2,AMERICA
3615,243,9,1,T,AM1,2,AMERICA
3616,243,9,1,T,AM1,2,AMERICA
3617,243,9,1,T,AM1,2,AMERICA
3618,243,12,1,T,AM1,2,AMERICA
3619,243,12,1,T,AM1,2,AMERICA
3620,243,12,1,T,AM1,2,AMERICA
3621,243,12,1,T,AM1,2,AMERICA
3622,243,12,1,T,AM1,2,AMERICA
3623,243,15,1,T,AM1,2,AMERICA
3624,243,15,1,T,AM1,2,AMERICA
3625,243,15,1,T,AM1,2,AMERICA
3626,243,15,1,T,AM1,2,AMERICA
3627,243,15,1,T,AM1,2,AMERICA
3628,244,3,1,C,AS1,2,ASIA
3629,244,3,1,C,AS1,2,ASIA
3630,244,3,1,C,AS1,2,ASIA
3631,244,3,1,C,AS1,2,ASIA
3632,244,6,1,C,AS1,2,ASIA
3633,244,15,1,C,AS1,2,ASIA
3634,244,15,1,C,AS1,2,ASIA
3635,244,15,1,C,AS1,2,ASIA
3636,244,15,1,C,AS1,2,ASIA
3637,244,15,1,C,AS1,2,ASIA
3638,244,15,1,C,AS1,2,ASIA
3639,244,15,1,C,AS1,2,ASIA
3640,244,15,1,C,AS1,2,ASIA
3641,244,15,1,C,AS1,2,ASIA
3642,244,15,1,C,AS1,2,ASIA
3643,245,3,1,T,AM1,2,AMERICA
3644,245,6,1,T,AM1,2,AMERICA
3645,245,9,1,T,AM1,2,AMERICA
3646,245,15,0,T,AM1,2,AMERICA
3647,245,15,0,T,AM1,2,AMERICA
3648,245,15,0,T,AM1,2,AMERICA
3649,245,15,0,T,AM1,2,AMERICA
3650,245,15,0,T,AM1,2,AMERICA
3651,245,15,0,T,AM1,2,AMERICA
3652,245,15,0,T,AM1,2,AMERICA
3653,245,15,0,T,AM1,2,AMERICA
3654,245,15,0,T,AM1,2,AMERICA
3655,245,15,0,T,AM1,2,AMERICA
3656,245,15,0,T,AM1,2,AMERICA
3657,245,15,0,T,AM1,2,AMERICA
3658,246,3,1,C,AF1,2,AFRICA
3659,246,3,1,C,AF1,2,AFRICA
3660,246,3,1,C,AF1,2,AFRICA
3661,246,15,1,C,AF1,2,AFRICA
3662,246,18,1,C,AF1,2,AFRICA
3663,246,18,1,C,AF1,2,AFRICA
3664,246,21,1,C,AF1,2,AFRICA
3665,246,21,1,C,AF1,2,AFRICA
3666,246,21,0,C,AF1,2,AFRICA
3667,246,21,0,C,AF1,2,AFRICA
3668,246,21,0,C,AF1,2,AFRICA
3669,246,21,0,C,AF1,2,AFRICA
3670,246,21,0,C,AF1,2,AFRICA
3671,246,21,0,C,AF1,2,AFRICA
3672,246,21,0,C,AF1,2,AFRICA
3673,248,3,1,T,AF2,2,AFRICA
3674,248,3,1,T,AF2,2,AFRICA
3675,248,9,1,T,AF2,2,AFRICA
3676,248,9,1,T,AF2,2,AFRICA
3677,248,9,1,T,AF2,2,AFRICA
3678,248,9,1,T,AF2,2,AFRICA
3679,248,12,1,T,AF2,2,AFRICA
3680,248,12,1,T,AF2,2,AFRICA
3681,248,12,1,T,AF2,2,AFRICA
3682,248,12,1,T,AF2,2,AFRICA
3683,248,12,1,T,AF2,2,AFRICA
3684,248,12,1,T,AF2,2,AFRICA
3685,248,15,1,T,AF2,2,AFRICA
3686,248,18,1,T,AF2,2,AFRICA
3687,248,18,1,T,AF2,2,AFRICA
3688,249,3,1,C,EU1,2,EUROPE
3689,249,3,1,C,EU1,2,EUROPE
3690,249,3,1,C,EU1,2,EUROPE
3691,249,9,1,C,EU1,2,EUROPE
3692,249,9,1,C,EU1,2,EUROPE
3693,249,9,1,C,EU1,2,EUROPE
3694,249,9,0,C,EU1,2,EUROPE
3695,249,9,0,C,EU1,2,EUROPE
3696,249,15,0,C,EU1,2,EUROPE
3697,249,15,0,C,EU1,2,EUROPE
3698,249,15,0,C,EU1,2,EUROPE
3699,249,15,0,C,EU1,2,EUROPE
3700,249,15,0,C,EU1,2,EUROPE
3701,249,15,0,C,EU1,2,EUROPE
3702,249,15,0,C,EU1,2,EUROPE
3703,250,3,1,T,AF1,2,AFRICA
3704,250,3,1,T,AF1,2,AFRICA
3705,250,3,0,T,AF1,2,AFRICA
3706,250,9,1,T,AF1,2,AFRICA
3707,250,9,1,T,AF1,2,AFRICA
3708,250,15,0,T,AF1,2,AFRICA
3709,250,15,0,T,AF1,2,AFRICA
3710,250,15,0,T,AF1,2,AFRICA
3711,250,15,0,T,AF1,2,AFRICA
3712,250,15,0,T,AF1,2,AFRICA
3713,250,15,0,T,AF1,2,AFRICA
3714,250,15,0,T,AF1,2,AFRICA
3715,250,15,0,T,AF1,2,AFRICA
3716,250,15,0,T,AF1,2,AFRICA
3717,250,15,0,T,AF1,2,AFRICA
3718,251,3,1,T,AM2,2,AMERICA
3719,251,3,1,T,AM2,2,AMERICA
3720,251,6,1,T,AM2,2,AMERICA
3721,251,12,1,T,AM2,2,AMERICA
3722,251,12,1,T,AM2,2,AMERICA
3723,251,12,1,T,AM2,2,AMERICA
3724,251,12,1,T,AM2,2,AMERICA
3725,251,12,1,T,AM2,2,AMERICA
3726,251,12,1,T,AM2,2,AMERICA
3727,251,12,1,T,AM2,2,AMERICA
3728,251,15,1,T,AM2,2,AMERICA
3729,251,15,1,T,AM2,2,AMERICA
3730,251,15,1,T,AM2,2,AMERICA
3731,251,15,1,T,AM2,2,AMERICA
3732,251,18,1,T,AM2,2,AMERICA
3733,252,3,1,C,AF2,2,AFRICA
3734,252,3,1,C,AF2,2,AFRICA
3735,252,3,1,C,AF2,2,AFRICA
3736,252,6,1,C,AF2,2,AFRICA
3737,252,6,1,C,AF2,2,AFRICA
3738,252,18,1,C,AF2,2,AFRICA
3739,252,21,0,C,AF2,2,AFRICA
3740,252,21,0,C,AF2,2,AFRICA
3741,252,21,0,C,AF2,2,AFRICA
3742,252,21,0,C,AF2,2,AFRICA
3743,252,21,0,C,AF2,2,AFRICA
3744,252,21,0,C,AF2,2,AFRICA
3745,252,21,0,C,AF2,2,AFRICA
3746,252,21,0,C,AF2,2,AFRICA
3747,252,21,0,C,AF2,2,AFRICA
3748,253,6,1,T,EU1,2,EUROPE
3749,253,6,1,T,EU1,2,EUROPE
3750,253,9,1,T,EU1,2,EUROPE
3751,253,9,1,T,EU1,2,EUROPE
3752,253,9,1,T,EU1,2,EUROPE
3753,253,9,1,T,EU1,2,EUROPE
3754,253,9,1,T,EU1,2,EUROPE
3755,253,15,0,T,EU1,2,EUROPE
3756,253,15,0,T,EU1,2,EUROPE
3757,253,15,0,T,EU1,2,EUROPE
3758,253,15,0,T,EU1,2,EUROPE
3759,253,15,0,T,EU1,2,EUROPE
3760,253,15,0,T,EU1,2,EUROPE
3761,253,15,0,T,EU1,2,EUROPE
3762,253,15,0,T,EU1,2,EUROPE
3763,254,12,1,T,AS2,2,ASIA
3764,254,12,1,T,AS2,2,ASIA
3765,254,12,1,T,AS2,2,ASIA
3766,254,12,1,T,AS2,2,ASIA
3767,254,12,1,T,AS2,2,ASIA
3768,254,12,1,T,AS2,2,ASIA
3769,254,12,1,T,AS2,2,ASIA
3770,254,12,1,T,AS2,2,ASIA
3771,254,15,1,T,AS2,2,ASIA
3772,254,15,1,T,AS2,2,ASIA
3773,254,15,1,T,AS2,2,ASIA
3774,254,15,1,T,AS2,2,ASIA
3775,254,15,1,T,AS2,2,ASIA
3776,254,18,1,T,AS2,2,ASIA
3777,254,21,0,T,AS2,2,ASIA
3778,255,3,1,T,EU2,2,EUROPE
3779,255,6,1,T,EU2,2,EUROPE
3780,255,9,0,T,EU2,2,EUROPE
3781,255,9,0,T,EU2,2,EUROPE
3782,255,9,0,T,EU2,2,EUROPE
3783,255,9,0,T,EU2,2,EUROPE
3784,255,9,0,T,EU2,2,EUROPE
3785,255,9,0,T,EU2,2,EUROPE
3786,255,9,0,T,EU2,2,EUROPE
3787,255,9,0,T,EU2,2,EUROPE
3788,255,9,0,T,EU2,2,EUROPE
3789,255,9,0,T,EU2,2,EUROPE
3790,255,9,0,T,EU2,2,EUROPE
3791,255,9,0,T,EU2,2,EUROPE
3792,256,6,1,T,AM2,2,AMERICA
3793,256,9,1,T,AM2,2,AMERICA
3794,256,9,1,T,AM2,2,AMERICA
3795,256,9,1,T,AM2,2,AMERICA
3796,256,12,1,T,AM2,2,AMERICA
3797,256,12,1,T,AM2,2,AMERICA
3798,256,12,1,T,AM2,2,AMERICA
